tstp,visibility,windBearing,temperature,dewPoint,pressure,apparentTemperature,windSpeed,humidity
16/09/2013 12:00,12.13,273,14.08,5.13,1002.1,14.08,7.01,0.55
16/09/2013 12:30,12.13,273,14.08,5.13,1002.1,14.08,7.01,0.55
16/09/2013 13:00,11.86,282,13.86,5.64,1001.97,13.86,7.13,0.58
16/09/2013 13:30,11.86,282,13.86,5.64,1001.97,13.86,7.13,0.58
16/09/2013 14:00,11.67,277,13.26,4.43,1001.87,13.26,7.31,0.55
16/09/2013 14:30,11.67,277,13.26,4.43,1001.87,13.26,7.31,0.55
16/09/2013 15:00,12.13,281,13.62,4.85,1002.16,13.62,7.15,0.55
16/09/2013 15:30,12.13,281,13.62,4.85,1002.16,13.62,7.15,0.55
16/09/2013 16:00,12.13,282,13.66,4.22,1002.05,13.66,6.89,0.53
16/09/2013 16:30,12.13,282,13.66,4.22,1002.05,13.66,6.89,0.53
16/09/2013 17:00,12.13,283,13.12,3.79,1002.29,13.12,6.08,0.53
16/09/2013 17:30,12.13,283,13.12,3.79,1002.29,13.12,6.08,0.53
16/09/2013 18:00,12.87,278,12.21,4.34,1002.77,12.21,5.03,0.59
16/09/2013 18:30,12.87,278,12.21,4.34,1002.77,12.21,5.03,0.59
16/09/2013 19:00,15.63,264,11.02,4.53,1003.16,11.02,3.95,0.64
16/09/2013 19:30,15.63,264,11.02,4.53,1003.16,11.02,3.95,0.64
16/09/2013 20:00,16.09,255,10.59,4.59,1003.61,10.59,4.01,0.66
16/09/2013 20:30,16.09,255,10.59,4.59,1003.61,10.59,4.01,0.66
16/09/2013 21:00,14.31,253,10.04,4.94,1003.84,10.04,4.45,0.71
16/09/2013 21:30,14.31,253,10.04,4.94,1003.84,10.04,4.45,0.71
16/09/2013 22:00,14.31,252,9.16,5.13,1003.93,6.78,4.42,0.76
16/09/2013 22:30,14.31,252,9.16,5.13,1003.93,6.78,4.42,0.76
16/09/2013 23:00,14.03,243,8.71,5.01,1004.12,6.39,4.04,0.78
16/09/2013 23:30,14.03,243,8.71,5.01,1004.12,6.39,4.04,0.78
17/09/2013 00:00,14.31,248,8.28,4.98,1004.08,5.77,4.25,0.8
17/09/2013 00:30,14.31,248,8.28,4.98,1004.08,5.77,4.25,0.8
17/09/2013 01:00,13.23,246,8.19,5.46,1004.18,5.6,4.37,0.83
17/09/2013 01:30,13.23,246,8.19,5.46,1004.18,5.6,4.37,0.83
17/09/2013 02:00,13.45,249,8.24,5.5,1003.92,5.74,4.2,0.83
17/09/2013 02:30,13.45,249,8.24,5.5,1003.92,5.74,4.2,0.83
17/09/2013 03:00,14.31,249,8.42,5.28,1003.69,5.69,4.8,0.81
17/09/2013 03:30,14.31,249,8.42,5.28,1003.69,5.69,4.8,0.81
17/09/2013 04:00,14.31,250,9.18,5.96,1003.46,6.68,4.72,0.8
17/09/2013 04:30,14.31,250,9.18,5.96,1003.46,6.68,4.72,0.8
17/09/2013 05:00,16.01,248,9.13,5.99,1003.33,6.56,4.86,0.81
17/09/2013 05:30,16.01,248,9.13,5.99,1003.33,6.56,4.86,0.81
17/09/2013 06:00,15.92,247,9.24,5.57,1003.53,6.66,4.94,0.78
17/09/2013 06:30,15.92,247,9.24,5.57,1003.53,6.66,4.94,0.78
17/09/2013 07:00,15.53,244,9.78,6.08,1003.52,7.35,4.89,0.78
17/09/2013 07:30,15.53,244,9.78,6.08,1003.52,7.35,4.89,0.78
17/09/2013 08:00,15.16,245,10.71,5.92,1003.3,10.71,5.47,0.72
17/09/2013 08:30,15.16,245,10.71,5.92,1003.3,10.71,5.47,0.72
17/09/2013 09:00,13.73,250,12.01,6.51,1003.29,12.01,5.34,0.69
17/09/2013 09:30,13.73,250,12.01,6.51,1003.29,12.01,5.34,0.69
17/09/2013 10:00,12.63,243,12.51,6.73,1002.84,12.51,5.55,0.68
17/09/2013 10:30,12.63,243,12.51,6.73,1002.84,12.51,5.55,0.68
17/09/2013 11:00,12.13,238,13.08,6.59,1001.86,13.08,5.32,0.65
17/09/2013 11:30,12.13,238,13.08,6.59,1001.86,13.08,5.32,0.65
17/09/2013 12:00,10.14,233,12.4,8.37,1001.27,12.4,4.18,0.76
17/09/2013 12:30,10.14,233,12.4,8.37,1001.27,12.4,4.18,0.76
17/09/2013 13:00,7.34,223,11.41,9.58,1000.85,11.41,2.52,0.89
17/09/2013 13:30,7.34,223,11.41,9.58,1000.85,11.41,2.52,0.89
17/09/2013 14:00,8.58,185,11.65,10.11,999.17,11.65,2.97,0.9
17/09/2013 14:30,8.58,185,11.65,10.11,999.17,11.65,2.97,0.9
17/09/2013 15:00,6.9,164,12.49,11.37,997,12.49,3.02,0.93
17/09/2013 15:30,6.9,164,12.49,11.37,997,12.49,3.02,0.93
17/09/2013 16:00,4.94,143,12.2,11.26,995.13,12.2,2.66,0.94
17/09/2013 16:30,4.94,143,12.2,11.26,995.13,12.2,2.66,0.94
17/09/2013 17:00,8.1,160,12.83,12.06,994.3,12.83,1.51,0.95
17/09/2013 17:30,8.1,160,12.83,12.06,994.3,12.83,1.51,0.95
17/09/2013 18:00,8.19,266,12.91,12.28,994.08,12.91,0.74,0.96
17/09/2013 18:30,8.19,266,12.91,12.28,994.08,12.91,0.74,0.96
17/09/2013 19:00,9.88,273,13.34,12.66,994.45,13.34,1.97,0.96
17/09/2013 19:30,9.88,273,13.34,12.66,994.45,13.34,1.97,0.96
17/09/2013 20:00,8.47,278,13.23,12.61,994.79,13.23,2.97,0.96
17/09/2013 20:30,8.47,278,13.23,12.61,994.79,13.23,2.97,0.96
17/09/2013 21:00,9.41,287,13.7,12.75,995.17,13.7,3.02,0.94
17/09/2013 21:30,9.41,287,13.7,12.75,995.17,13.7,3.02,0.94
17/09/2013 22:00,8.03,288,13.22,12.14,995.45,13.22,3.01,0.93
17/09/2013 22:30,8.03,288,13.22,12.14,995.45,13.22,3.01,0.93
17/09/2013 23:00,9.22,291,13.06,12.23,995.94,13.06,2.81,0.95
17/09/2013 23:30,9.22,291,13.06,12.23,995.94,13.06,2.81,0.95
18/09/2013 00:00,9.11,302,12.53,11.75,996.39,12.53,2.88,0.95
18/09/2013 00:30,9.11,302,12.53,11.75,996.39,12.53,2.88,0.95
18/09/2013 01:00,9.77,302,12.41,11.46,997.12,12.41,2.92,0.94
18/09/2013 01:30,9.77,302,12.41,11.46,997.12,12.41,2.92,0.94
18/09/2013 02:00,7.32,317,11.94,10.85,997.73,11.94,2.48,0.93
18/09/2013 02:30,7.32,317,11.94,10.85,997.73,11.94,2.48,0.93
18/09/2013 03:00,6.04,322,11.47,10.25,998.26,11.47,2.04,0.92
18/09/2013 03:30,6.04,322,11.47,10.25,998.26,11.47,2.04,0.92
18/09/2013 04:00,8.1,340,10.94,9.98,998.78,10.94,2.35,0.94
18/09/2013 04:30,8.1,340,10.94,9.98,998.78,10.94,2.35,0.94
18/09/2013 05:00,9.14,326,10.89,9.56,999.42,10.89,2.61,0.91
18/09/2013 05:30,9.14,326,10.89,9.56,999.42,10.89,2.61,0.91
18/09/2013 06:00,8.53,319,10.77,9.33,1000.34,10.77,2.04,0.91
18/09/2013 06:30,8.53,319,10.77,9.33,1000.34,10.77,2.04,0.91
18/09/2013 07:00,9.8,314,10.89,9.28,1001.24,10.89,2.6,0.9
18/09/2013 07:30,9.8,314,10.89,9.28,1001.24,10.89,2.6,0.9
18/09/2013 08:00,11.27,318,11.57,8.93,1001.77,11.57,3.07,0.84
18/09/2013 08:30,11.27,318,11.57,8.93,1001.77,11.57,3.07,0.84
18/09/2013 09:00,11.12,311,12.67,8.83,1002.6,12.67,3.69,0.77
18/09/2013 09:30,11.12,311,12.67,8.83,1002.6,12.67,3.69,0.77
18/09/2013 10:00,11.99,313,13.61,8.75,1003.37,13.61,4.28,0.72
18/09/2013 10:30,11.99,313,13.61,8.75,1003.37,13.61,4.28,0.72
18/09/2013 11:00,12.13,306,14.23,8.67,1003.93,14.23,4.96,0.69
18/09/2013 11:30,12.13,306,14.23,8.67,1003.93,14.23,4.96,0.69
18/09/2013 12:00,12.13,304,14.93,9.26,1004.49,14.93,4.21,0.69
18/09/2013 12:30,12.13,304,14.93,9.26,1004.49,14.93,4.21,0.69
18/09/2013 13:00,12.13,300,14.73,8.29,1005.01,14.73,4.87,0.65
18/09/2013 13:30,12.13,300,14.73,8.29,1005.01,14.73,4.87,0.65
18/09/2013 14:00,12.13,297,15.18,8.02,1005.44,15.18,4.72,0.62
18/09/2013 14:30,12.13,297,15.18,8.02,1005.44,15.18,4.72,0.62
18/09/2013 15:00,12.13,292,15.14,7.63,1006.16,15.14,5.45,0.61
18/09/2013 15:30,12.13,292,15.14,7.63,1006.16,15.14,5.45,0.61
18/09/2013 16:00,12.13,296,15.02,7.49,1006.8,15.02,4.68,0.61
18/09/2013 16:30,12.13,296,15.02,7.49,1006.8,15.02,4.68,0.61
18/09/2013 17:00,12.39,298,14.57,6.98,1007.35,14.57,4.83,0.6
18/09/2013 17:30,12.39,298,14.57,6.98,1007.35,14.57,4.83,0.6
18/09/2013 18:00,13.36,297,13.56,6.56,1008.19,13.56,3.5,0.63
18/09/2013 18:30,13.36,297,13.56,6.56,1008.19,13.56,3.5,0.63
18/09/2013 19:00,14.34,288,12.84,6.99,1009.14,12.84,3.52,0.68
18/09/2013 19:30,14.34,288,12.84,6.99,1009.14,12.84,3.52,0.68
18/09/2013 20:00,16.09,279,11.61,6.19,1010.24,11.61,3.55,0.69
18/09/2013 20:30,16.09,279,11.61,6.19,1010.24,11.61,3.55,0.69
18/09/2013 21:00,14,280,11.46,6.53,1010.91,11.46,3.73,0.72
18/09/2013 21:30,14,280,11.46,6.53,1010.91,11.46,3.73,0.72
18/09/2013 22:00,14,275,11.49,7.46,1011.24,11.49,3.41,0.76
18/09/2013 22:30,14,275,11.49,7.46,1011.24,11.49,3.41,0.76
18/09/2013 23:00,14,275,10.14,6.82,1011.84,10.14,3.55,0.8
18/09/2013 23:30,14,275,10.14,6.82,1011.84,10.14,3.55,0.8
19/09/2013 00:00,13.21,268,9.23,6.38,1012.32,7.58,3.03,0.82
19/09/2013 00:30,13.21,268,9.23,6.38,1012.32,7.58,3.03,0.82
19/09/2013 01:00,13.21,253,8.71,6.08,1012.66,6.98,2.97,0.84
19/09/2013 01:30,13.21,253,8.71,6.08,1012.66,6.98,2.97,0.84
19/09/2013 02:00,14,252,8.33,6.1,1012.61,6.46,3.08,0.86
19/09/2013 02:30,14,252,8.33,6.1,1012.61,6.46,3.08,0.86
19/09/2013 03:00,14,253,8.33,5.98,1012.7,6.59,2.86,0.85
19/09/2013 03:30,14,253,8.33,5.98,1012.7,6.59,2.86,0.85
19/09/2013 04:00,12.81,243,8.33,6.36,1012.47,6.71,2.69,0.87
19/09/2013 04:30,12.81,243,8.33,6.36,1012.47,6.71,2.69,0.87
19/09/2013 05:00,12.99,235,8.36,6.37,1012.27,6.74,2.69,0.87
19/09/2013 05:30,12.99,235,8.36,6.37,1012.27,6.74,2.69,0.87
19/09/2013 06:00,12.13,235,8.89,6.64,1012.26,7.5,2.52,0.86
19/09/2013 06:30,12.13,235,8.89,6.64,1012.26,7.5,2.52,0.86
19/09/2013 07:00,12.13,219,9.63,6.76,1012.25,8.28,2.66,0.82
19/09/2013 07:30,12.13,219,9.63,6.76,1012.25,8.28,2.66,0.82
19/09/2013 08:00,12.13,223,11.18,7.39,1011.8,11.18,3.03,0.77
19/09/2013 08:30,12.13,223,11.18,7.39,1011.8,11.18,3.03,0.77
19/09/2013 09:00,12.13,220,12.61,8.62,1011.37,12.61,4.05,0.77
19/09/2013 09:30,12.13,220,12.61,8.62,1011.37,12.61,4.05,0.77
19/09/2013 10:00,12.25,216,14.37,8.99,1010.33,14.37,5.15,0.7
19/09/2013 10:30,12.25,216,14.37,8.99,1010.33,14.37,5.15,0.7
19/09/2013 11:00,12.04,220,15.38,10.06,1009.27,15.38,6.92,0.71
19/09/2013 11:30,12.04,220,15.38,10.06,1009.27,15.38,6.92,0.71
19/09/2013 12:00,10.96,221,15.24,10.9,1008.58,15.24,7.58,0.75
19/09/2013 12:30,10.96,221,15.24,10.9,1008.58,15.24,7.58,0.75
19/09/2013 13:00,6.97,220,14.11,12.46,1008.23,14.11,7.05,0.9
19/09/2013 13:30,6.97,220,14.11,12.46,1008.23,14.11,7.05,0.9
19/09/2013 14:00,7.6,223,14.31,12.9,1007.55,14.31,6.18,0.91
19/09/2013 14:30,7.6,223,14.31,12.9,1007.55,14.31,6.18,0.91
19/09/2013 15:00,6.2,229,14.49,13.39,1007.26,14.49,5.53,0.93
19/09/2013 15:30,6.2,229,14.49,13.39,1007.26,14.49,5.53,0.93
19/09/2013 16:00,10.07,238,15.2,14.17,1007.11,15.22,4.57,0.94
19/09/2013 16:30,10.07,238,15.2,14.17,1007.11,15.22,4.57,0.94
19/09/2013 17:00,11.47,241,15.84,14.39,1007.31,15.86,4.09,0.91
19/09/2013 17:30,11.47,241,15.84,14.39,1007.31,15.86,4.09,0.91
19/09/2013 18:00,12.13,251,15.29,13.69,1007.71,15.29,3.47,0.9
19/09/2013 18:30,12.13,251,15.29,13.69,1007.71,15.29,3.47,0.9
19/09/2013 19:00,12.81,261,14.96,13.13,1008.59,14.96,2.93,0.89
19/09/2013 19:30,12.81,261,14.96,13.13,1008.59,14.96,2.93,0.89
19/09/2013 20:00,14.82,279,13.68,11.3,1009.61,13.68,3.17,0.86
19/09/2013 20:30,14.82,279,13.68,11.3,1009.61,13.68,3.17,0.86
19/09/2013 21:00,13.55,285,12.59,9.56,1010.54,12.59,3.82,0.82
19/09/2013 21:30,13.55,285,12.59,9.56,1010.54,12.59,3.82,0.82
19/09/2013 22:00,14.07,275,11.55,8.61,1011.32,11.55,3.27,0.82
19/09/2013 22:30,14.07,275,11.55,8.61,1011.32,11.55,3.27,0.82
19/09/2013 23:00,14.31,266,11,8.45,1011.86,11,3.25,0.84
19/09/2013 23:30,14.31,266,11,8.45,1011.86,11,3.25,0.84
20/09/2013 00:00,13.23,262,10.41,8.11,1012.26,10.41,3.01,0.86
20/09/2013 00:30,13.23,262,10.41,8.11,1012.26,10.41,3.01,0.86
20/09/2013 01:00,13.21,266,10.27,8.21,1012.86,10.27,3.14,0.87
20/09/2013 01:30,13.21,266,10.27,8.21,1012.86,10.27,3.14,0.87
20/09/2013 02:00,13.76,281,10.24,7.99,1013.64,10.24,3.45,0.86
20/09/2013 02:30,13.76,281,10.24,7.99,1013.64,10.24,3.45,0.86
20/09/2013 03:00,13.02,271,9.84,7.88,1014.17,8.16,3.3,0.88
20/09/2013 03:30,13.02,271,9.84,7.88,1014.17,8.16,3.3,0.88
20/09/2013 04:00,12.86,271,10.54,8.49,1014.78,10.54,2.7,0.87
20/09/2013 04:30,12.86,271,10.54,8.49,1014.78,10.54,2.7,0.87
20/09/2013 05:00,12.68,263,10.91,8.8,1015.33,10.91,2.82,0.87
20/09/2013 05:30,12.68,263,10.91,8.8,1015.33,10.91,2.82,0.87
20/09/2013 06:00,12.13,267,11.5,8.8,1016.02,11.5,2.94,0.83
20/09/2013 06:30,12.13,267,11.5,8.8,1016.02,11.5,2.94,0.83
20/09/2013 07:00,12.13,264,11.62,8.71,1016.59,11.62,3.14,0.82
20/09/2013 07:30,12.13,264,11.62,8.71,1016.59,11.62,3.14,0.82
20/09/2013 08:00,12.13,270,12.67,9.01,1017.17,12.67,3.11,0.78
20/09/2013 08:30,12.13,270,12.67,9.01,1017.17,12.67,3.11,0.78
20/09/2013 09:00,12.13,288,13.46,8.89,1017.9,13.46,3.68,0.74
20/09/2013 09:30,12.13,288,13.46,8.89,1017.9,13.46,3.68,0.74
20/09/2013 10:00,12.13,313,15.06,9.57,1018.38,15.06,3.46,0.7
20/09/2013 10:30,12.13,313,15.06,9.57,1018.38,15.06,3.46,0.7
20/09/2013 11:00,12.13,310,15.45,9.09,1018.74,15.45,3.18,0.66
20/09/2013 11:30,12.13,310,15.45,9.09,1018.74,15.45,3.18,0.66
20/09/2013 12:00,12.13,295,16.44,9.31,1019.14,16.44,3.21,0.63
20/09/2013 12:30,12.13,295,16.44,9.31,1019.14,16.44,3.21,0.63
20/09/2013 13:00,12.13,284,17.45,9.27,1019.37,17.45,3.1,0.59
20/09/2013 13:30,12.13,284,17.45,9.27,1019.37,17.45,3.1,0.59
20/09/2013 14:00,11.7,284,18.07,9.57,1019.46,18.07,2.96,0.58
20/09/2013 14:30,11.7,284,18.07,9.57,1019.46,18.07,2.96,0.58
20/09/2013 15:00,12.13,285,18.41,9.65,1019.47,18.41,2.72,0.57
20/09/2013 15:30,12.13,285,18.41,9.65,1019.47,18.41,2.72,0.57
20/09/2013 16:00,12.13,289,17.99,9.62,1019.72,17.99,1.84,0.58
20/09/2013 16:30,12.13,289,17.99,9.62,1019.72,17.99,1.84,0.58
20/09/2013 17:00,12.13,304,17.05,9.72,1020.33,17.05,1.7,0.62
20/09/2013 17:30,12.13,304,17.05,9.72,1020.33,17.05,1.7,0.62
20/09/2013 18:00,12.13,273,15.48,9.81,1020.94,15.48,0.84,0.69
20/09/2013 18:30,12.13,273,15.48,9.81,1020.94,15.48,0.84,0.69
20/09/2013 19:00,12.01,228,14.03,9.85,1021.19,14.03,1.09,0.76
20/09/2013 19:30,12.01,228,14.03,9.85,1021.19,14.03,1.09,0.76
20/09/2013 20:00,12.13,217,13.37,9.74,1021.6,13.37,1.22,0.79
20/09/2013 20:30,12.13,217,13.37,9.74,1021.6,13.37,1.22,0.79
20/09/2013 21:00,12.71,244,12.64,10.03,1021.96,12.64,1.69,0.84
20/09/2013 21:30,12.71,244,12.64,10.03,1021.96,12.64,1.69,0.84
20/09/2013 22:00,13.07,218,12.84,10.56,1022.36,12.84,1.59,0.86
20/09/2013 22:30,13.07,218,12.84,10.56,1022.36,12.84,1.59,0.86
20/09/2013 23:00,12.34,228,12.18,9.95,1022.38,12.18,1.42,0.86
20/09/2013 23:30,12.34,228,12.18,9.95,1022.38,12.18,1.42,0.86
21/09/2013 00:00,11.54,254,10.77,9.38,1023.17,10.77,1.66,0.91
21/09/2013 00:30,11.54,254,10.77,9.38,1023.17,10.77,1.66,0.91
21/09/2013 01:00,11.44,230,10.42,9.09,1023.12,10.42,1.31,0.91
21/09/2013 01:30,11.44,230,10.42,9.09,1023.12,10.42,1.31,0.91
21/09/2013 02:00,11.83,219,10.34,9.07,1022.97,10.34,1.5,0.92
21/09/2013 02:30,11.83,219,10.34,9.07,1022.97,10.34,1.5,0.92
21/09/2013 03:00,11.81,231,10.33,8.83,1023.09,10.33,1.56,0.9
21/09/2013 03:30,11.81,231,10.33,8.83,1023.09,10.33,1.56,0.9
21/09/2013 04:00,12.25,218,10.77,9.24,1023.11,10.77,1.71,0.9
21/09/2013 04:30,12.25,218,10.77,9.24,1023.11,10.77,1.71,0.9
21/09/2013 05:00,11.78,215,11.14,9.53,1023.41,11.14,1.84,0.9
21/09/2013 05:30,11.78,215,11.14,9.53,1023.41,11.14,1.84,0.9
21/09/2013 06:00,13.15,193,10.56,8.64,1023.5,10.56,1.9,0.88
21/09/2013 06:30,13.15,193,10.56,8.64,1023.5,10.56,1.9,0.88
21/09/2013 07:00,12.13,200,11.95,9.76,1023.55,11.95,2.2,0.86
21/09/2013 07:30,12.13,200,11.95,9.76,1023.55,11.95,2.2,0.86
21/09/2013 08:00,12.39,209,13.26,10.32,1023.95,13.26,2.55,0.82
21/09/2013 08:30,12.39,209,13.26,10.32,1023.95,13.26,2.55,0.82
21/09/2013 09:00,11.84,209,14.75,11.59,1024.24,14.75,3.48,0.81
21/09/2013 09:30,11.84,209,14.75,11.59,1024.24,14.75,3.48,0.81
21/09/2013 10:00,11.54,217,15.54,11.63,1024.45,15.54,4.03,0.78
21/09/2013 10:30,11.54,217,15.54,11.63,1024.45,15.54,4.03,0.78
21/09/2013 11:00,10.69,216,16.36,12.84,1024.59,16.36,4.19,0.8
21/09/2013 11:30,10.69,216,16.36,12.84,1024.59,16.36,4.19,0.8
21/09/2013 12:00,11.14,215,16.92,13.55,1024.74,16.92,4.43,0.81
21/09/2013 12:30,11.14,215,16.92,13.55,1024.74,16.92,4.43,0.81
21/09/2013 13:00,10.49,219,17.12,13.67,1024.65,17.12,4.35,0.8
21/09/2013 13:30,10.49,219,17.12,13.67,1024.65,17.12,4.35,0.8
21/09/2013 14:00,11.3,219,17.76,14.42,1024.6,17.76,4,0.81
21/09/2013 14:30,11.3,219,17.76,14.42,1024.6,17.76,4,0.81
21/09/2013 15:00,12.04,223,18.16,14.9,1024.6,18.16,4.01,0.81
21/09/2013 15:30,12.04,223,18.16,14.9,1024.6,18.16,4.01,0.81
21/09/2013 16:00,11.47,226,18.18,15.34,1024.55,18.24,3.84,0.84
21/09/2013 16:30,11.47,226,18.18,15.34,1024.55,18.24,3.84,0.84
21/09/2013 17:00,10.88,224,18.07,15.54,1024.74,18.15,3.59,0.85
21/09/2013 17:30,10.88,224,18.07,15.54,1024.74,18.15,3.59,0.85
21/09/2013 18:00,9.38,221,17.79,16.06,1025.04,17.96,3.42,0.9
21/09/2013 18:30,9.38,221,17.79,16.06,1025.04,17.96,3.42,0.9
21/09/2013 19:00,8.8,227,17.02,15.51,1025.42,17.14,3.14,0.91
21/09/2013 19:30,8.8,227,17.02,15.51,1025.42,17.14,3.14,0.91
21/09/2013 20:00,7,226,16.96,15.93,1025.87,17.16,2.57,0.94
21/09/2013 20:30,7,226,16.96,15.93,1025.87,17.16,2.57,0.94
21/09/2013 21:00,6.13,220,16.97,15.98,1026.15,17.17,2.71,0.94
21/09/2013 21:30,6.13,220,16.97,15.98,1026.15,17.17,2.71,0.94
21/09/2013 22:00,6.69,242,16.98,16.06,1026.46,17.19,2.84,0.94
21/09/2013 22:30,6.69,242,16.98,16.06,1026.46,17.19,2.84,0.94
21/09/2013 23:00,7.95,250,16.87,16.04,1026.46,17.09,2.39,0.95
21/09/2013 23:30,7.95,250,16.87,16.04,1026.46,17.09,2.39,0.95
22/09/2013 00:00,7.79,255,16.84,15.62,1026.5,16.99,2.45,0.93
22/09/2013 00:30,7.79,255,16.84,15.62,1026.5,16.99,2.45,0.93
22/09/2013 01:00,7.64,264,16.43,15.66,1026.67,16.61,2.64,0.95
22/09/2013 01:30,7.64,264,16.43,15.66,1026.67,16.61,2.64,0.95
22/09/2013 02:00,8.98,264,16.43,15.69,1026.78,16.63,2.99,0.95
22/09/2013 02:30,8.98,264,16.43,15.69,1026.78,16.63,2.99,0.95
22/09/2013 03:00,9.4,266,16.46,15.54,1026.92,16.63,3.09,0.94
22/09/2013 03:30,9.4,266,16.46,15.54,1026.92,16.63,3.09,0.94
22/09/2013 04:00,10.15,269,16.52,15.4,1027.08,16.66,2.86,0.93
22/09/2013 04:30,10.15,269,16.52,15.4,1027.08,16.66,2.86,0.93
22/09/2013 05:00,10.06,263,16.53,15.35,1027.31,16.66,2.78,0.93
22/09/2013 05:30,10.06,263,16.53,15.35,1027.31,16.66,2.78,0.93
22/09/2013 06:00,9.78,270,16.53,15.5,1027.62,16.68,2.53,0.94
22/09/2013 06:30,9.78,270,16.53,15.5,1027.62,16.68,2.53,0.94
22/09/2013 07:00,8.34,269,16.56,15.51,1028.09,16.72,2.28,0.93
22/09/2013 07:30,8.34,269,16.56,15.51,1028.09,16.72,2.28,0.93
22/09/2013 08:00,8.1,267,16.93,15.95,1028.44,17.13,2.53,0.94
22/09/2013 08:30,8.1,267,16.93,15.95,1028.44,17.13,2.53,0.94
22/09/2013 09:00,11.49,282,17.06,15.59,1028.64,17.2,2.47,0.91
22/09/2013 09:30,11.49,282,17.06,15.59,1028.64,17.2,2.47,0.91
22/09/2013 10:00,12.21,269,17.18,15.45,1028.69,17.29,1.79,0.9
22/09/2013 10:30,12.21,269,17.18,15.45,1028.69,17.29,1.79,0.9
22/09/2013 11:00,12.04,281,17.71,15.85,1028.75,17.86,1.59,0.89
22/09/2013 11:30,12.04,281,17.71,15.85,1028.75,17.86,1.59,0.89
22/09/2013 12:00,12.04,263,17.84,15.23,1028.74,17.89,1.82,0.85
22/09/2013 12:30,12.04,263,17.84,15.23,1028.74,17.89,1.82,0.85
22/09/2013 13:00,12.41,255,18.24,15.61,1028.4,18.33,2.37,0.85
22/09/2013 13:30,12.41,255,18.24,15.61,1028.4,18.33,2.37,0.85
22/09/2013 14:00,12.13,254,18.46,15.28,1028.15,18.49,2.49,0.82
22/09/2013 14:30,12.13,254,18.46,15.28,1028.15,18.49,2.49,0.82
22/09/2013 15:00,12.13,245,18.81,15.53,1028.07,18.87,2.36,0.81
22/09/2013 15:30,12.13,245,18.81,15.53,1028.07,18.87,2.36,0.81
22/09/2013 16:00,12.13,231,18.84,15.41,1027.85,18.89,1.94,0.8
22/09/2013 16:30,12.13,231,18.84,15.41,1027.85,18.89,1.94,0.8
22/09/2013 17:00,12.13,225,18.37,15.06,1027.83,18.38,1.46,0.81
22/09/2013 17:30,12.13,225,18.37,15.06,1027.83,18.38,1.46,0.81
22/09/2013 18:00,12.25,200,17.31,14.54,1027.61,17.31,1.62,0.84
22/09/2013 18:30,12.25,200,17.31,14.54,1027.61,17.31,1.62,0.84
22/09/2013 19:00,12.99,195,15.81,13.73,1027.72,15.81,1.43,0.87
22/09/2013 19:30,12.99,195,15.81,13.73,1027.72,15.81,1.43,0.87
22/09/2013 20:00,12.44,184,15.12,13.71,1027.87,15.12,1.75,0.91
22/09/2013 20:30,12.44,184,15.12,13.71,1027.87,15.12,1.75,0.91
22/09/2013 21:00,9.19,201,14.37,13.28,1027.86,14.37,1.2,0.93
22/09/2013 21:30,9.19,201,14.37,13.28,1027.86,14.37,1.2,0.93
22/09/2013 22:00,10.11,205,14.25,13.23,1027.83,14.25,1.03,0.94
22/09/2013 22:30,10.11,205,14.25,13.23,1027.83,14.25,1.03,0.94
22/09/2013 23:00,8.71,232,13.29,12.62,1027.8,13.29,0.31,0.96
22/09/2013 23:30,8.71,232,13.29,12.62,1027.8,13.29,0.31,0.96
23/09/2013 00:00,6.52,212,13.09,12.37,1027.58,13.09,0.29,0.95
23/09/2013 00:30,6.52,212,13.09,12.37,1027.58,13.09,0.29,0.95
23/09/2013 01:00,6.58,140,13.03,12.59,1027.36,13.03,0.55,0.97
23/09/2013 01:30,6.58,140,13.03,12.59,1027.36,13.03,0.55,0.97
23/09/2013 02:00,5.1,90,13.46,12.93,1027.05,13.46,0.38,0.97
23/09/2013 02:30,5.1,90,13.46,12.93,1027.05,13.46,0.38,0.97
23/09/2013 03:00,7.27,147,14.06,13.62,1026.69,14.06,0.74,0.97
23/09/2013 03:30,7.27,147,14.06,13.62,1026.69,14.06,0.74,0.97
23/09/2013 04:00,8.13,207,14.53,14.06,1026.64,14.57,0.44,0.97
23/09/2013 04:30,8.13,207,14.53,14.06,1026.64,14.57,0.44,0.97
23/09/2013 05:00,8.67,168,14.76,13.95,1026.58,14.76,1.25,0.95
23/09/2013 05:30,8.67,168,14.76,13.95,1026.58,14.76,1.25,0.95
23/09/2013 06:00,8.4,142,14.79,14.03,1026.53,14.81,0.83,0.95
23/09/2013 06:30,8.4,142,14.79,14.03,1026.53,14.81,0.83,0.95
23/09/2013 07:00,8.69,196,15.38,14.27,1026.73,15.41,0.97,0.93
23/09/2013 07:30,8.69,196,15.38,14.27,1026.73,15.41,0.97,0.93
23/09/2013 08:00,8.61,207,15.57,14.42,1026.54,15.61,1.05,0.93
23/09/2013 08:30,8.61,207,15.57,14.42,1026.54,15.61,1.05,0.93
23/09/2013 09:00,9.9,196,16.44,14.81,1026.49,16.49,1.76,0.9
23/09/2013 09:30,9.9,196,16.44,14.81,1026.49,16.49,1.76,0.9
23/09/2013 10:00,10.81,183,16.61,14.42,1026.31,16.61,1.98,0.87
